Country ID,Year,PPP
SZ,2016,5.61428934110556
SZ,2015,5.1948186108593
SZ,2014,4.89211165601035
SZ,2013,4.63324266419374
SZ,2012,4.46932532366409
SZ,2011,4.05213785171509
SZ,2010,3.92604972964673
SZ,2009,3.85065043831156
SZ,2008,3.52956470756834
SZ,2007,3.25791297682252
SZ,2006,3.18640254502203
SZ,2005,3.15708315411033
SZ,2004,3.05571428137301
SZ,2003,3.02093598759582
SZ,2002,2.90605572035244
SZ,2001,2.70965212784705
SZ,2000,2.54323340849326
SZ,1999,2.07498130597055
SZ,1998,1.9970989353138
SZ,1997,1.88030204984983
SZ,1996,1.71784059304653
SZ,1995,1.62449088822283
SZ,1994,1.42182615319777
SZ,1993,1.30862339214273
SZ,1992,1.14119155134231
SZ,1991,1.04974909052982
SZ,1990,0.997676105178156
TC,2023,1.2263883735119
TC,2022,1.12738230688755
TC,2021,1.09070706367493
TC,2020,1.05944132804871
TC,2019,1.01947629451752
TC,2018,1.01522052288055
TC,2017,0.997238159179688
TC,2016,1.05349065622913
TC,2015,1.07176271991537
TC,2014,1.06835783618016
TC,2013,1.07196025937819
TC,2012,1.09797098553298
TC,2011,1.02840805053711
TD,2023,221.579449198094
TD,2022,231.827313874203
TD,2021,215.510940551758
TD,2020,228.273208618164
TD,2019,222.573471069336
TD,2018,236.522491455078
TD,2017,236.582992553711
TD,2016,240.898708633551
TD,2015,247.173979732254
TD,2014,295.994964502156
TD,2013,305.406616007386
TD,2012,283.956220481285
TD,2011,258.131317138672
TD,2010,242.637576698503
TD,2009,230.833311661643
TD,2008,256.804343715545
TD,2007,240.915840980695
TD,2006,239.533630821527
TD,2005,224.504924548619
TD,2004,188.245413816061
TD,2003,176.159664359767
TD,2002,179.495800412645
TD,2001,178.872589529197
TD,2000,160.724093307124
TD,1999,156.107049429156
TD,1998,171.287489920304
TD,1997,162.260880916751
TD,1996,159.042739716045
TD,1995,145.304757634049
TD,1994,136.310836124921
TD,1993,96.9879675900064
TD,1992,100.609513885221
TD,1991,118.151551797917
TD,1990,118.504965481537
TG,2023,194.731218631422
TG,2022,196.725003622138
TG,2021,202.174468994141
TG,2020,208.467544555664
TG,2019,218.590423583984
TG,2018,228.706680297852
TG,2017,231.840179443359
TG,2016,236.861637104047
TG,2015,236.228225923929
TG,2014,234.28539708271
TG,2013,237.984447804111
TG,2012,236.577416140257
TG,2011,228.624969482422
TG,2010,226.942882583799
TG,2009,229.915483106626
TG,2008,224.340352786389
TG,2007,209.639623670909
TG,2006,205.136741464626
TG,2005,212.544170237585
TG,2004,207.042265928939
TG,2003,216.745069096421
TG,2002,227.609278821665
TG,2001,220.080961964568
TG,2000,221.418407605977
TG,1999,205.756551105591
TG,1998,206.366954143924
TG,1997,190.482526432168
TG,1996,189.900851529511
TG,1995,183.491119941509
TG,1994,168.645351593605
TG,1993,126.798619659281
TG,1992,141.39389625566
TG,1991,140.070171389803
TG,1990,141.039776959351
TH,2023,10.6559974609307
TH,2022,10.9112914640691
TH,2021,11.1481275558472
TH,2020,11.4072952270508
TH,2019,11.8285846710205
TH,2018,12.1526117324829
TH,2017,12.3857574462891
TH,2016,12.3508534176816
TH,2015,12.3379218581063
TH,2014,12.2628079911661
TH,2013,12.152472358636
TH,2012,12.1756433231893
TH,2011,12.3871974945068
TH,2010,12.1866024524141
TH,2009,11.8510639653125
TH,2008,11.9009792514947
TH,2007,11.5379438772594
TH,2006,11.564507277767
TH,2005,11.3422073483228
TH,2004,11.1310913362879
TH,2003,11.036494995582
TH,2002,11.0175622384754
TH,2001,11.0027772331547
TH,2000,11.038852109913
TH,1999,11.1406164842875
TH,1998,11.5971194534632
TH,1997,10.8523531562017
TH,1996,10.5720865901334
TH,1995,10.3418144734052
TH,1994,9.98546106160634
TH,1993,9.74338512014866
TH,1992,9.36639465629151
TH,1991,9.16814959569315
TH,1990,8.96313068184364
TJ,2023,2.53711704890444
TJ,2022,2.57328569310553
TJ,2021,2.5442578792572
TJ,2020,2.35681772232056
TJ,2019,2.39919829368591
TJ,2018,2.48761677742004
TJ,2017,2.35055923461914
TJ,2016,2.12092749841489
TJ,2015,1.98206846361453
TJ,2014,1.69437273495577
TJ,2013,1.6784200002797
TJ,2012,1.6843324471226
TJ,2011,1.56478023529053
TJ,2010,1.40928519431787
TJ,2009,1.26835398969494
TJ,2008,1.13816122859472
TJ,2007,0.90516442198987
TJ,2006,0.73066823064066
TJ,2005,0.622158989177962
TJ,2004,0.585920155682073
TJ,2003,0.512363087962132
